"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
205111000,1501098801,30735868,1761150,2850,0,304,0,8843549,"ZEEHOND","ORDO",52,4,36,6,5,36,"OOSTENDE",480000
220333000,1501098779,34640000,6647342,1640,25,167,7,0,"HV99 ANNI DORTHE","OU7138",30,11,4,2,3,0,"HJEM TIL MOR",1596
205377990,1501098807,30812609,1907417,1582,0,47,0,6050150,"DESEO","OT3779",90,98,12,17,0,26,"ZEEBRUGGE",512064
205424990,1501098796,30742878,2643252,0,0,511,0,133120,"BARODA","OT4249",79,12,98,4,9,0,"VAN HIER NAAR DAAR",152335
413694190,1501098800,14689935,70841692,0,0,333,0,0,"BO SAI DONG 6","5658",0,19,18,5,4,15,"",0
235068109,1501098803,31019570,-2974570,2954,0,143,0,9440899,"SVITZER RAMSEY","2BPD2",52,17,17,7,7,60,"MILFORD HAVEN",209728
230987260,1501098689,36117811,13356968,3591,0,146,5,0,"VIKEN","OIRW",60,13,24,6,2,29,"GRANVIK PARGAS",1596
205533990,1501098799,31452541,2880890,3600,0,511,0,0,"CAYENNE","OT5339",90,100,10,5,7,0,"-",392337
244741000,1501098806,35861434,15144218,2498,107,251,0,9279408,"BOTHNIA","PBLG",70,70,12,6,7,44,"ODENSE",519040
236107000,1501097961,31448500,2848330,1944,0,350,5,9204049,"FRANK","ZDEF5",89,106,31,14,8,78,"AMSTERDAM",508032
244790541,1501098804,31435587,2894196,2815,0,511,0,0,"WAB0 3","PA4735",70,42,8,2,5,23,"AMSTERDAM HAVEN",1596
235007413,1501098680,32238290,-217150,1707,0,245,5,9252278,"WHITCHALLENGER","VQAU3",80,71,14,7,8,48,"HULL",486144
211518270,1501098802,30549918,8491284,3600,0,511,0,0,"LILIENSTEIN","DA4058",69,2,17,2,3,7,"FAHRE/PENDELV.",1596
230655000,1501098764,36131402,12435951,280,0,28,0,8027896,"ODIN","OJRD",60,15,55,8,4,30,"LANGNAS",174784
230992670,1501098809,36213879,12622914,3582,0,355,0,8915770,"ALFAGELN","OJCV",60,15,37,6,6,0,"",1596
230355000,1501098764,36633703,16999457,1839,0,156,0,7636327,"KEMI 1","OIOM",52,11,11,4,2,25,"MUSTOLA",513310
431008693,1501098786,20770184,81159253,3317,0,52,0,0,"MISAKI","JD4087",70,80,15,4,10,38,">JP UKB OFF",513438
227814550,1501098655,27901411,-1074654,666,0,511,0,0,"JAG","",0,0,0,0,0,0,"",
220384000,1501098800,31177434,2420023,88,0,131,5,9294692,"NORDIC INGE","OVTT2",89,83,17,8,9,62,"ROTTERDAM",510144
205523690,1501098802,30742748,2702086,3600,0,511,0,0,"INVICTUS","PG3592",79,68,12,7,3,17,"DEN BOSCH",848384
316031266,1501098808,29563293,-73870385,1222,0,511,15,0,"BARRINGTON","",0,11,8,3,3,0,"HOME",1596
244750691,1501098809,31429303,2960172,3342,83,511,0,0,"IJVEER 33","PI8218",60,7,14,2,4,18,"NIJKERK ON TOUR",1596
244770726,1501098767,31027234,2907869,0,0,511,15,0,"BIESBOSCH","PA2099",33,2,13,3,3,1,"BERGSCHE VELD",1596
244750692,1501098808,31433148,2935603,2335,0,511,0,0,"IJVEER 55","PB7405",60,12,16,4,5,24,"HEEN EN TERUG",1596
258009500,1501098806,35383223,3443350,1923,5,194,0,4194304,"FJORD MOLDE","LNFF",98,10,8,4,4,15,"STAVANGER-BYOYENE",370782
431501802,1501098522,21200002,83806646,3443,2,23,1,9325257,"KINYUU MARU","JD2044",80,82,22,2,14,58,">JP YOS OFF",508672
244750688,1501098808,31428469,2939814,2531,0,511,0,0,"IJVEER 52","PH2792",60,14,14,4,5,24,"",1596
257532600,1501098661,38025179,4924492,1058,0,511,0,0,"KYRHAUG","",0,0,0,0,0,0,"",
312219000,1501098801,-17932483,18600564,3600,0,19,5,9660413,"FAIRY TALE","V3VI7",89,55,44,7,9,42,"BEIRA",292096
230983370,1501098765,36433639,12617267,2761,0,320,0,0,"PILOT L227","OG-9991",50,10,5,2,2,19,"ISOKARI PILOT CH 71",1596
230634000,1501098802,36111381,12950890,1304,6,132,0,9624691,"STELLA","OJPW",60,33,33,9,5,40,"GALTBY KITTUIS",1596
276810000,1501098420,35782342,15007382,2490,0,290,5,9690690,"WRANGO","ESKB",60,14,10,3,3,19,"KELNASE LEPPNEEME",512990
244670210,1501098803,30764015,2599747,0,0,511,0,0,"COMPROMIS","PD2351",80,124,11,11,6,0,"NLRTM0116RDOCKX00005",261454
269057316,1501098800,30757691,2611988,0,0,511,0,0,"NANCY","HE7316",80,115,10,5,6,40,"MARSHALLDOK",510173
236111974,1501098680,30756879,2624384,2895,0,270,5,9341316,"ATLANTIC WIND","ZDNM4",89,118,32,7,15,84,"ANTWERP",508608
257226500,1501098752,41040804,9062743,332,66,33,0,7333339,"GAMLE OKSOEY","3YYN",70,27,15,5,2,40,"ANDENES",514624
229768000,1501098793,28483203,11438948,0,0,511,0,0,"EMERALD SKY","HA0J",69,80,55,5,6,2,"BUDAPEST",514526
205192000,1501098804,30794358,1920080,3108,0,126,0,0,"CUSTOS DEUS","OPWO",30,28,11,4,4,50,"ZEEBRUGGE",406494
230068810,1501098807,36664402,12822452,825,9,82,15,0,"PUSKU4","OH4291",34,7,5,3,3,0,"",0
237517000,1501098794,22777290,14140415,0,0,511,0,0,"ARGOKOILIOTISSA","SV7346",30,7,20,2,5,35,"",1596
244060259,1501098808,31417089,2977293,3600,0,511,0,0,"FADAM 3","PC5154",69,10,0,2,2,6,"",1596
230992590,1501098508,36178947,12947427,2310,0,238,5,7621475,"FALKO","OIRG",60,21,12,3,4,24,"NAGU NORRSKATA RUTT",1596
367352720,1501098800,16771181,-49466556,600,0,511,0,8523125,"ELSBETH II","WDE4405",32,8,20,4,4,40,"TAMPA",455296
244250000,1501098803,31834697,3044945,3258,1,232,0,9222053,"ZZ-9 VERTROUWEN","PECT",30,32,9,3,7,11,"",1596
244087000,1501098794,31776780,2868370,2092,0,33,5,9152624,"GOUWE","PAMO",35,8,20,3,5,0,"",1596
244770835,1501098809,31846262,3199611,0,0,511,0,0,"REDBAD","PE9884",33,34,8,5,3,2,"DENOEVER",1596
316020868,1501098639,29414923,-73888895,2200,0,28,0,9623128,"SEASPAN OSPREY","CFN6644",52,13,13,6,6,54,"ROBERTS BANK",827392
205482390,1501098802,30753057,2626803,376,0,511,0,0,"MAC 6","OT4823",90,36,4,4,2,10,"ANTWERPEN",494656
367777460,1501098803,16747706,-49465599,1554,92,151,15,9826419,"INDEPENDENT","WDJ441",52,12,16,3,9,50,"TAMPA FL.",442496
205394790,1501098580,30802236,2565785,2292,0,511,0,0,"ODESSA","OT3947",79,196,0,5,6,0,"SLUIS VAN KWAAD",812107
244700620,1501098802,31617675,3172202,0,0,511,8,0,"BREE SANT","PH5636",69,24,8,1,5,2,"ENKHUIZEN",1596
244690914,1501098793,31789930,2912621,2411,56,511,0,0,"REIMERSWAAL","PH4222",70,69,10,7,2,0,"VLOTHAVEN",152335
244877000,1501098803,31814510,3092850,520,32,44,0,0,"WR36 WILLEM STEFAN","PCLM",30,17,4,4,1,0,"",0
205261000,1501098791,30739884,1760493,0,0,511,7,0,"B-601 VAN MAERLANT","OPYA",30,21,2,3,3,37,"<>< <><FISHING",470400
279202612,1501098808,26826021,12184662,0,0,511,0,0,"LINDA","YT-2612",80,75,10,4,4,3,"OSTRUZNICA",490880
265710700,1501098750,34544404,7065708,2954,0,511,0,0,"MO CHARA","",0,0,0,0,0,0,"",
413786948,1501098732,18815506,73074177,3600,0,511,5,0,"JIAOJIAN5","",33,60,7,2,16,21,"SHANGHAI",492420
431002219,1501098809,21268976,83792607,2915,1,303,0,0,"KYOTO MARU","JD3149",52,11,23,7,3,38,">JP YOK XX",147776
338238992,1501097403,15653141,-48109123,3600,1,511,0,0,"TOP DOG","",0,0,0,0,0,0,"",
205451190,1501098802,30753195,2648766,2522,0,511,15,0,"JAN PLEZIER4","OT4511",0,8,17,4,1,1,"",67584
205353690,1501098809,30734674,2635551,0,0,511,0,0,"DE PAREL II","OT3536",99,10,5,2,3,2,"$",1596
271002480,1501098810,19699725,21011699,0,0,511,0,0,"PASA","TCSM9",54,0,50,0,12,0,"",
477476100,1501098521,-11919711,69703607,3340,1,256,2,9613147,"SOUTHERN CROSS","VRNU9",81,232,58,27,20,113,"AU BWB>?? ???",526336
243071806,1501098738,28536635,11441737,724,0,511,0,0,"ZSOMBOR","HGRF",70,3,21,4,5,15,"BUDAPEST",513152
205237000,1501098801,30739613,1760881,3181,0,318,0,179197755,"O 231 DEN HOOPE","OPIW",30,24,13,3,5,50,"OOSTENDE",320256
264163053,1501098809,26781205,13550093,2356,0,511,0,0,"MEHEDINTI","YP3053",69,24,38,6,6,18,"GALATI",167006
258100060,1501098715,36084900,3217148,0,0,511,0,0,"SPRAY III","LG6228",37,6,5,2,2,0,"",
367642910,1501098803,16757288,-49456892,121,0,511,0,0,"CINDY E","WDF6919",52,10,10,4,4,25,"TAMPA  000",110016
211502930,1501098806,31847651,5277064,1117,0,511,0,0,"OCEANA","DJ7294",60,25,30,5,5,20,"BREMERHAVEN",445120
251745000,1501098733,19634317,-9130614,22,125,4,0,8907137,"KRISTINA EA-410","TFPO",30,20,84,10,10,85,"LAS PALMAS",508416
273526700,1501098793,16885613,-9252859,2454,0,0,5,8607282,"PAVEL KUTAKHOV","UCTS",30,30,90,11,8,67,"LAS PALMAS (SPAIN)",228510
235080635,1501098779,22418915,-5829295,1650,102,165,0,9558024,"KELLY C","2DNZ7",79,92,14,9,6,63,"ESSVQ",515264
316005917,1501098694,28536934,-31624682,2227,1,511,0,0,"ENDURANCE 1","",30,3,14,3,3,0,"",
310598000,1501098718,22444810,15192270,958,2,176,1,1010478,"TITAN","ZCED2",37,27,53,11,2,35,"GR PIR>GR JMK",513024
211460340,1501098737,32491191,7061639,0,0,511,0,0,"LADY S","DC3541",37,6,7,1,3,0,"",0
316026367,1501098457,30037587,-74957713,3487,1,511,0,0,"COAST PILOT","",37,8,8,2,2,0,"",0
413380310,1501097853,14722211,71036268,3325,1,18,1,9714551,"ZHONG CHANG JUN27","BQII",33,21,144,8,19,55,"XIAMEN",510656
431100109,1501098744,21293473,83954296,3143,1,49,1,9067180,"CHITOSE MARU NO.8","JG5266",80,60,24,3,10,55,">JP ANE OFF",513344
227574020,1501098801,29030192,-2697201,2486,1,511,15,0,"TIBIDY","FGD5859",60,13,21,5,5,0,"",1596
210096000,1501098805,22817700,14120370,820,1,338,1,8705943,"ENERGEIA","5BLT4",84,68,21,8,7,50,"ASPROPYRGOS GREECE",506112
257876900,1501098804,39897490,7250300,1536,0,192,9,0,"ATLANTIC LADY","LK7189",40,7,7,2,2,12,"CANAL16",1596
244100526,1501098803,31804100,2877200,3520,0,86,0,8802313,"SCHULPENGAT","PF8488",60,12,100,9,9,41,"TEXEL",379732
279202330,1501098809,27315961,11450816,406,0,511,0,0,"MACVA","",99,0,0,0,0,17,"",1596
249300300,1501098802,28489330,11436997,2191,1,511,0,0,"THURGAU ULTRA","9HOZ9",69,135,0,5,5,16,"BUDAPEST",512512
279202359,1501097487,26863613,12868227,16,1,511,0,0,"LJIG","XT-2359",99,0,0,0,0,19,"PRAHOVO.BEOBIN",521489
366967770,1501098806,16743720,-49457382,1706,29,511,0,5898610,"ANGELICA E","WCY5117",31,10,10,2,7,28,"TAMPA_FL",473472
205506390,1501098802,30766014,2545006,582,0,228,2,5636189,"TUG 32","OT5063",52,10,19,6,6,0,"",1596
244167000,1501098793,31770683,2871008,3135,0,138,0,8432974,"MERCUUR","PEDP",69,24,16,4,4,28,"FISHGROUNDS",432128
338057864,1501098518,30036404,-74958395,1466,0,511,0,0,"TONIC","",37,5,7,3,1,0,"",
244660658,1501098806,31619564,3173918,3600,0,511,0,4194304,"BEP GLASIUS","PF2836",69,11,26,4,3,17,"ENKHUIZEN-STAVOREN",0
246526000,1501098806,30734880,1762640,330,0,302,5,9345491,"SEA BRONCO","PHFS",52,15,10,6,4,29,"OOSTENDE",512478
230035990,1501098804,36116524,13147044,1410,0,203,0,7393640,"OSTERN","OJ9503",0,10,23,5,4,0,"NAUVO-HANKA",597265
235082717,1501098801,30580422,1112176,1682,0,110,0,9533816,"SPIRIT OF FRANCE","2DXD5",60,35,178,21,11,56,"DOV<>CAL",851451
257026800,1501098807,35427898,3531281,345,155,34,0,8513601,"STORD","JXLL",60,43,43,7,7,50,"STAVANGER-TAU",234560
244700991,1501098805,30768998,2630484,3022,1,511,0,546004,"ATLANTIC PRESTIGE","PB8309",80,123,12,5,9,0,"NLPER01116DOCKX00000",799443
273353870,1501098807,41381917,19830264,3600,1023,14,0,0,"LEBEDIN","",40,7,7,2,2,10,"MURMANSK",340719
263602553,1501098806,23142618,-5613641,1748,100,174,8,9008653,"SVITZER SETUBAL","CSYQ7",52,10,23,5,5,44,"SETUBAL",514112
538004214,1501098772,31018890,-3017980,3130,0,90,5,9334557,"POLAR COD","V7VU4",80,112,113,16,16,131,"MILFORD HAVEN",504256
230942840,1501098710,36276163,16178289,2628,0,187,5,9707091,"OTAVA","OJQL",60,20,15,5,4,24,"KOTKA",499136
211547860,1501098730,31031197,3844530,1670,57,511,0,0,"FRANCONIA","DF6867",89,98,12,6,6,15,"ROTTERDAM",498880
413693140,1501097472,14794683,71251420,2104,79,213,0,0,"XIN YONG CHANG 6","BVCX5",70,98,18,12,5,42,"QUANZHOU",513187
413904132,1501097915,13383069,68490173,1490,0,149,0,0,"HUI XIN HUI 89","0000000",70,39,11,8,6,0,"",1596
413289000,1501098781,19166085,72171079,0,0,511,0,9413054,"YUAN WANG 5","BIPK",99,37,185,11,11,82,"JIANG YIN",511424
413484720,1501098762,14672300,70842200,1258,0,511,15,0,"XM PILOTBOAT 18","",0,7,9,4,1,0,"",1596
205396000,1501098807,30802148,1928743,1571,33,156,0,9280392,"POLYBOTES","ONCK",79,100,10,5,7,25,"ZEEBRUGGE",514176
636018059,1501098719,30875180,1587031,2452,1,216,1,9461489,"SM SAVANNAH","D5NZ4",71,244,92,25,18,94,"ANTWERP,BELGIUM",514142
265522540,1501098805,33406294,7554594,1569,0,226,0,7369132,"JEPPE","SGMB",60,11,21,4,4,28,"CPH_HVEN_CPH",851451
538006247,1501098697,19829620,-5961390,2290,16,287,2,9217656,"ANTHOS","V7LA7",79,198,26,14,18,104,"GIBRALTAR",515166
211369510,1501098796,32339359,6877005,1974,0,168,1,0,"HOBEN","DBDL",55,15,11,3,3,15,"WISMAR",552960
261027110,1501098808,32635181,11202371,2757,0,209,0,0,"KONTROLER 20","",0,16,6,3,3,0,"GDANSK",109396
235116077,1501098795,31023848,-3030722,838,1,258,0,0,"ST DAVIDS","2JIA5",50,12,7,2,2,15,"MILFORD HAVEN",420544
250495000,1501098805,31109942,-4994650,3066,0,126,0,9280093,"MFV SHEANNE","EIGP",30,38,22,6,6,75,"CH 16",1596
257792000,1501098800,26818956,22697228,1707,51,170,0,9587207,"VINGA","LACP7",80,232,42,21,27,159,"NOVOROSSIYSK",539328
244740307,1501098801,31435557,2894139,2745,0,511,0,0,"WABO","PE6642",70,38,8,2,4,26,"AMSTERDAM",1596
247065640,1501098764,27166730,7670804,1731,51,511,15,0,"MATTEO G.","IQBZ",30,9,16,5,1,0,"",67584
244750124,1501098803,31391770,3088457,3034,0,511,15,0,"SELINA","PF4783",79,102,8,6,7,0,"",1596
244110188,1501098806,31094700,2473026,0,0,511,0,0,"NAYADE","PD 4059",36,11,0,4,0,0,"",
205333000,1501098800,30793814,1921260,1141,0,124,0,0,"  FLAMINGO","OPVR",30,28,10,4,4,53,"LE HAVRE",371456
227148000,1501098805,29028187,-2698964,1923,1,511,0,7932214,"LANGEVIN","FGBP",33,0,0,0,0,37,"BREST",78720
311794000,1501098801,33222549,7891286,2424,0,187,0,8818300,"GRYF","C6TV9",60,26,132,7,17,57,"SWIN=TRELL=SWIN",513024
218797000,1501098792,30791613,2293423,3027,1,334,0,9196254,"VAERMLAND","DFXF",70,74,16,7,5,31,"NLTZN",511232
244870430,1501098471,24497480,-5941630,3580,139,0,0,9425253,"CORAL PEARL","PDDD",89,88,27,14,5,76,"BEANR",518848
230015000,1501098802,35507736,12152175,2260,95,225,0,8609606,"PRIMA DONNA","OJPX",70,74,14,10,3,54,"BREMEN VIA NOK",519616
235062747,1501098802,30470603,34333,1218,0,511,0,0,"WINDCAT19","2ATD3",4,9,12,3,3,24,"[NEWHAVEN RAMPION WF",421056
375007000,1501098153,31008736,1326704,958,4,256,0,9688673,"MTS VANGUARD","J8B5082",52,10,22,3,6,32,"WRECK OFFSHORE",490654
244740076,1501098414,31309625,2997586,3600,0,511,0,0,"BREEZE","PD6415",79,60,7,3,5,1,"RAAMSDONKVEER",299745
353968000,1501098797,28558268,-73404619,150,0,15,5,9281279,"MSC LISA","H3MK",71,15,279,16,16,106,"YOKOHAMA",541184
244700780,1501098805,31823443,2910482,3600,0,511,15,0,"VLIEGENDE HOLLANDER","PE3793",69,34,6,0,7,13,"IJSSELMEER/WAD",1596
412376290,1501098804,18715544,73095237,1397,80,146,0,9564798,"BO DUN 2","BIJR",70,63,18,10,4,62,"KR TSN",518784
246437000,1501098766,31861588,3058680,1430,2,231,0,8821838,"BRU-24 LEEN-WILLEM","PCIQ",30,29,6,5,4,10,"",1596
244870492,1501098805,30748142,2611579,3009,0,511,2,0,"EMERAUDE","PF3132",80,0,80,0,10,20,"ANTWERPEN",67584
219230000,1501098800,33626157,7614333,3079,0,66,0,9007116,"TYCHO BRAHE","OVIC2",69,40,70,14,14,50,"FERRY SERVICE",799872
279202162,1501098807,26900034,12387331,660,0,511,0,0,"RASKA","YT2162",20,16,0,0,0,14,"SMEDEREVO",0
257047000,1501098796,39648799,7554647,2340,0,131,0,0,"EYR YTTERHOLMEN","LCQN",58,8,10,1,4,10,"MEDICAL TRANSPORT",240418
367000110,1501098763,24385840,-44442770,3460,0,261,5,8643054,"JOHN A NOBLE","WTZ3863",69,8,55,7,7,22,"WHITEHALL",1596
214180725,1501098807,26830670,12613272,2493,8,511,0,0,"OXFORD","ERGY",79,15,41,7,1,3,"NOVISAD",503124
244830318,1501098761,31907650,3095099,160,0,511,8,0,"NOVEL","PD4030",69,38,2,0,7,2,"HOME",600064
211621250,1501098327,32466686,7254664,2616,0,511,5,0,"WIND TENDER","DHFJ2",60,12,3,2,2,11,"ROSTOCK",492224
211518050,1501098806,30548507,8498308,2788,69,511,0,0,"SEBNITZ","DC4020",69,2,17,2,2,0,"FAEHRE/PEL",1596
244750286,1501098807,31429233,2941816,3586,0,511,5,0,"IJVEER 54","PH2789",60,14,14,4,5,24,"HEEN EN WEER",1596
316012721,1501098808,29574573,-73836508,3153,0,228,0,9424998,"SST ORLEANS","CFN5087",38,15,14,5,7,51,"VANCOUVER",1596
309541000,1501098582,29685851,-2253502,609,145,58,0,9339636,"HANDYTANKERS SPIRIT","C6WH3",84,138,33,19,9,100,"ROTTERDAM",516160
413461740,1501098804,14010216,70023964,513,0,90,8,0,"PING YE 6","",70,4,71,13,3,28,"SHAO TOU YANTIAN",778880
244710032,1501098806,31622207,3177499,3600,0,511,0,0,"ACTIEF","PD9974",37,20,5,2,3,11,"ENKHUIZEN",1596
244660378,1501098806,31619314,3174099,211,0,265,15,0,"FRIESLAND","PH4142",60,16,37,3,7,24,"ENKHUIZEN<>MEDEMBLIK",1596
232001470,1501098808,30584013,1029300,1124,178,107,0,9015254,"PRIDE OF BURGUNDY","MQSQ9",60,30,150,14,16,62,"DOVER-CALAIS-DOVER",248847
236656000,1501098620,30631629,1396945,1483,0,73,5,9321392,"AASFJORD","ZDPA5",70,104,10,5,10,39,"DUNKIRK",512704
244740358,1501098793,31485115,2797320,2911,0,511,0,0,"OSCAR","PD7214",70,5,11,3,3,25,"",1596
257032740,1501098654,42596909,14795010,3600,0,511,0,0,"NEPTUN","LM8392",30,4,6,2,2,0,"",
244620839,1501098803,31175380,2397589,0,0,511,0,0,"NOVUM","PG9608",70,123,12,6,8,0,"N/A",0
412459180,1501098803,18557319,73221890,1963,0,511,0,0,"JIANG YUAN 168","",33,40,35,5,5,0,"",
525020034,1501098518,781089,62167616,1044,0,511,0,0,"CAPRICORN 18","YD 3326",52,11,22,5,5,0,"",
244770444,1501098808,31856017,3197919,3600,0,511,0,0,"ZUID HOLLAND","PE7224",69,27,5,5,1,13,"",1596
244850094,1501098798,30809120,2564049,527,1,290,0,9695482,"MULTRATUG 30","PCZR",31,17,15,5,7,55,"ANTWERP TOWAGE",672926
211188000,1501098800,32703100,6737750,339,78,36,0,9151541,"DEUTSCHLAND","DMLQ",60,24,118,12,12,60,"PUTTGARDEN<>ROEDBY",697610
244750693,1501098806,31430353,2956382,3050,0,511,0,0,"IJVEER 34","PF2923",60,7,15,3,3,21,"",1596
431101042,1501098803,21251254,83808885,2321,0,31,0,0,"ISUMIMARU","JG5741",52,14,26,3,7,38,">JP YOK XX HNN",0
244860382,1501098806,31440056,2939805,2743,0,511,0,0,"SB 35","PI4870",90,10,9,3,3,15,"",1596
244270764,1501098693,30796910,852828,0,0,511,0,0,"CINE MARA","PG4898",36,14,4,3,1,0,"",
244690985,1501098805,30726588,4023381,1746,0,511,0,0,"MURENE","PH4239",79,70,15,4,5,16,"NEUSS",816462
232008726,1501098802,31011599,-3030998,1220,47,511,0,0,"WATER RANGER II","MBFD9",53,4,4,1,1,0,"",
304107000,1501098691,31481687,2779310,2660,0,83,5,9213703,"LEYLA","V2OF6",70,68,12,7,4,21,"IJMUIDEN",513088
412018380,1501098771,23395810,70669017,1700,85,194,5,0,"JINGANGLUN 15 HAO","",52,14,24,3,7,40,"TIAN JIN",386226
244053000,1501098807,31905595,3264372,3375,0,39,0,9187021,"YE20 SEMPERCONFIDENS","PIAL",30,32,8,4,6,10,"WADDENZEE",0
244690399,1501098808,31761703,3022066,3024,0,511,15,0,"MARGARETHA","PI2798",69,20,5,2,2,0,"",67610
205037800,1501098800,30739606,1754198,2753,0,351,15,0,"TUIMELAAR R5","OS9830",51,3,6,1,1,9,"UNDERWAY",1596
211734320,1501098729,30736233,1752402,1221,0,511,0,0,"WHY WORRY","DJPW2",37,12,2,4,1,0,"",
413696770,1501098723,14520092,71015414,508,99,48,0,0,"TIAN XIANG 69","BVHU5",70,144,25,20,5,75,"LIAN YUN GANG",521152
248342000,1501098188,22759408,14209224,3531,0,353,0,8518651,"CAPRICORN 1","9HB5646",70,14,13,4,3,99,"LA CORUNA",254336
367597790,1501098807,16757287,-49456801,2228,0,511,0,8842404,"KATHERINE ANNE","WDH2456",31,8,16,5,5,31,"TAMPA",322304
244030061,1501098806,29693048,56483,3340,1,511,0,0,"SEAFARI","PC4063",36,8,4,4,0,0,"",0
265702940,1501098810,33314227,7735317,2560,0,260,0,9677820,"SOUND ENTERPRISE","SFTC",49,20,6,4,6,23,"KLAGSHAMN<>LILLGRUND",777472
244820145,1501098797,31185022,2455377,1179,70,298,0,9668025,"ADVENTURE","PCUW",52,10,18,4,6,50,"ROTTERDAM",276608
244710776,1501098801,31448238,2889671,164,0,511,0,0,"ALJA","PE9409",99,95,14,10,1,3,"AMSTERDAMSE HAVENS",164864
477845600,1501097728,18365863,73247832,2358,0,306,5,9516454,"COSCO ITALY","VRNE4",71,142,224,24,28,131,"YANGSHAN",512192
249531000,1501098807,31176579,2484432,2974,0,352,0,9434814,"SMIT PANTHER","9HA4274",52,10,22,6,7,65,"ROTTERDAM IN PORT",1596
257559000,1501098793,41280810,9928380,1279,0,229,0,9563160,"KISTEFJELL","LNFX",40,15,20,5,5,0," TROMSO HARSTAD",511183
367597530,1501098797,24495211,-44375101,2600,1,207,9,9648049,"HUNTS POINT","WDH2432",80,68,20,5,16,43,"XX XXX>US NYC",88640
477518300,1501098809,22532000,-5663680,3493,92,350,0,9657844,"WUCHANG","VRNT4",70,163,17,13,17,65,"ENGLISH CHANNEL",521088
205484000,1501098774,30809670,2559900,1460,18,273,0,9397119,"UNION KODIAK","OROK",52,16,16,7,5,30,"ANTWERP",322353
316004106,1501098778,29301662,-75083536,1852,0,2,15,0,"CAPE MCKAY","CFG7703",51,4,12,2,2,0,"SEARCH & RESCUE",1596
244592000,1501098809,31762346,3021077,0,0,134,15,8804464,"WR10 JOHAN PRINS","PCDP",30,34,6,7,2,10,"FISHING GROUNDS",747520
574445000,1501098749,18759900,73916100,2490,94,248,0,9407653,"SEA DREAM","3WON",73,112,25,15,5,43,"NANJING-CHINA",514560
413699090,1501098764,14672279,70780195,47,4,304,3,7381673,"AN GANG JUN 9","BVIN8",33,64,20,4,9,38,"XIA MEN",486174
235086878,1501098320,30473125,32793,391,2,511,5,0,"GAILLION","2EON7",40,6,13,2,5,18,"NEWHAVEN",490654
244820297,1501098808,31452670,2895921,3054,0,511,15,0,"PONT 6","PE4904",60,18,18,1,9,13,"",1596
413766000,1501097975,19358013,71660953,721,123,77,0,0,"JIN HUI HAI 7","BKEF",70,110,25,5,14,76,"WU HU",502912
306017000,1501098799,31135620,2674278,2050,0,511,0,8130899,"MIGHTY SERVANT 3","PJWM",79,24,157,20,20,80,"ROTTERDAM",492032
273435880,1501098805,31773104,2865631,1200,0,137,0,9186039,"PAK","UIHB",52,10,16,3,5,45,"DEN HELDER,HOLLAND",383488
367591250,1501098806,16760031,-49460566,3187,0,288,0,9712046,"PATRIOT","WDG9802",52,12,16,6,6,170,"TAMPA FL",246528
211252370,1501098638,32508918,7252977,1568,1,511,0,0,"LINDA MARIE","DG7660",36,6,4,3,0,0,"",
312786000,1501098742,33645328,-1844056,1159,0,254,1,8711837,"ZAPADNYY","V3MT6",80,60,17,7,7,58,"GRANGEMOUTH VIA NOK",513152
244670174,1501098803,31445948,2890642,3600,1,511,0,0,"ZWAANTJE 6","PF9271",99,33,6,5,1,21,"AMSTERDAM",672414
265518160,1501098809,33626873,7612745,1707,1,66,0,0,"PILOT 738 SE","SHYV",50,10,7,3,2,15,"",1596
259085000,1501098766,40147504,8085017,515,91,52,0,9579652,"NOVATRANS","3YDL",70,21,41,6,6,52,"SOR ARNOY",514053
518100213,1501098032,26241968,4457590,3600,3,245,5,8876558,"ICE LADY","E5U3154",37,20,23,3,4,43,"MONACO",506590
244730083,1501098801,31138084,2688361,529,0,511,0,0,"CHRISTINE","PI3325",79,112,17,7,4,43,"NEUSS",232576
244615602,1501098673,30475132,195342,2119,0,511,0,0,"MIRAGE","PG8459",36,9,3,2,1,0,"",
244210547,1501098805,30730919,4019300,181,0,511,0,0,"VOLHARDING","PH3098",79,99,11,6,5,22,"NEUSS",511204
572101210,1501098365,776586,62252060,0,1,511,0,0,"SPEEDY 1","T2PQ3",37,5,10,3,2,0,"",
226006230,1501098757,29387772,1238046,135,0,511,0,0,"YVELIN2","FM4325",33,9,4,2,2,0,"",585728
311000333,1501098800,18260332,-7102466,316,116,27,0,9427627,"ASPEN SPIRIT","C6BQ3",80,238,36,34,14,158,"TARRAGONA SPAIN",520448
312161000,1501098801,21235660,83844410,2320,0,39,0,9104653,"CHANG SHENG","V3PK",70,67,19,5,8,42,">CN BAY",424256
413827663,1501097355,19162944,72122605,0,0,0,1,0,"NING DONG HU1868","00000",70,103,16,13,9,85,"=-R5",0
219007694,1501098633,33417516,7567618,0,0,511,0,0,"MB1","XP7529",53,2,6,2,1,0,"",0
257017240,1501097266,34558701,4149087,1071,15,106,0,0,"UDVAAR II","LHYA",30,12,7,4,3,0,"",1596
219018009,1501098808,33265054,4962237,611,153,62,0,9681302,"WORLD MISTRAL","OWJT2",40,17,8,8,2,20,"DANSTYSK",506157
